rebalance_date,fund_id,fund_name,asset_family,method,asset,asset_class,sector,pretrade_weight,target_weight,is_latest_rebalance
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TMUS,Equity,Comm,0.0223002434101,0.0223977588303,False
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TTWO,Equity,Comm,0.0273901940986,0.0295509173877,False
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,UPS,Equity,Industrials,0.0226909359038,0.0228916625032,False
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,USB,Equity,Financials,0.0130878300781,0.0143133535273,False
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,V,Equity,Financials,0.0169908924851,0.0171680544491,False
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WFC,Equity,Financials,0.0117105509391,0.0133403354691,False
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WMT,Equity,Consumer,0.038299989522,0.0363216186946,False
2022-04-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,XOM,Equity,Energy,0.0165625038748,0.0167165618275,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABBV,Equity,Healthcare,0.0264376641612,0.0272699667284,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABT,Equity,Healthcare,0.0232524282588,0.0226196240225,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ADBE,Equity,Tech,0.0170993587295,0.0184587461048,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AEP,Equity,Utilities,0.0268328991452,0.0254044832751,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMD,Equity,Tech,0.0132470074099,0.015783852872,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMGN,Equity,Healthcare,0.0244259998068,0.024230292359,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMT,Equity,RealEstate,0.0197439722614,0.0193617986155,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,BA,Equity,Industrials,0.00918483164387,0.0112046035976,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CAT,Equity,Industrials,0.0186414079742,0.0185744397624,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CCI,Equity,RealEstate,0.0217208610572,0.0204678132043,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CMCSA,Equity,Comm,0.0185370640289,0.020530974761,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,COP,Equity,Energy,0.0130334963925,0.0129265426353,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CVX,Equity,Energy,0.0146124853231,0.0143724741345,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,D,Equity,Utilities,0.0209480881907,0.0207230844041,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DD,Equity,Materials,0.0147228922926,0.015554275168,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DIS,Equity,Consumer,0.0156507763594,0.0181100105918,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DOW,Equity,Materials,0.0151911810707,0.0139430433885,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DUK,Equity,Utilities,0.0218471752882,0.021085990816,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,EA,Equity,Comm,0.0315080717418,0.0318760643164,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GE,Equity,Industrials,0.0126556655838,0.0145933905031,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GILD,Equity,Healthcare,0.0377572991592,0.0352205316528,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GS,Equity,Financials,0.0147604040724,0.0150441540466,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,INTC,Equity,Tech,0.0153726089468,0.0163749732773,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,KO,Equity,Consumer,0.0259183889032,0.0236126865313,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MMM,Equity,Industrials,0.023580783012,0.0230041963469,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MRK,Equity,Healthcare,0.0326555593295,0.0286119838142,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MS,Equity,Financials,0.0131970676454,0.0134059206567,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEE,Equity,Utilities,0.017916385982,0.0201497261775,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEM,Equity,Materials,0.0371662811389,0.0377243221126,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NKE,Equity,Consumer,0.0195905305859,0.0197044108657,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NUE,Equity,Materials,0.0171245405931,0.0155460689031,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NVDA,Equity,Tech,0.0102586829743,0.0140078546585,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,O,Equity,RealEstate,0.0176024960078,0.0166066261014,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,OXY,Equity,Energy,0.0103127398486,0.010059833423,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PLD,Equity,RealEstate,0.0184824763935,0.0174359137546,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PSA,Equity,RealEstate,0.0269570932557,0.0262072642276,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,QCOM,Equity,Tech,0.0156363415893,0.0159582375617,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SBUX,Equity,Consumer,0.0148873553664,0.0171443828325,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SHW,Equity,Materials,0.0235462095907,0.0205707169453,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SLB,Equity,Energy,0.0124949327011,0.0126525330241,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SO,Equity,Utilities,0.0204453531764,0.0191628067058,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,T,Equity,Comm,0.0254327889302,0.0226516393875,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TMUS,Equity,Comm,0.0228038506902,0.0220277297624,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TTWO,Equity,Comm,0.0243774711908,0.0293831323599,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,UPS,Equity,Industrials,0.0203871086073,0.0227189716444,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,USB,Equity,Financials,0.0138776904475,0.0144595761023,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,V,Equity,Financials,0.0175090732196,0.0171276692043,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WFC,Equity,Financials,0.0127458516299,0.0134276699396,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WMT,Equity,Consumer,0.0395982138122,0.0360797662076,False
2022-05-02,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,XOM,Equity,Energy,0.0183110944802,0.0168272305124,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABBV,Equity,Healthcare,0.0264980113192,0.0279343795186,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABT,Equity,Healthcare,0.022670532927,0.0224455726007,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ADBE,Equity,Tech,0.018803478385,0.0182388844917,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AEP,Equity,Utilities,0.0255279397693,0.0258091704025,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMD,Equity,Tech,0.0182066993518,0.0152057344516,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMGN,Equity,Healthcare,0.0260435314209,0.0248587464041,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMT,Equity,RealEstate,0.0199266949963,0.0193471297668,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,BA,Equity,Industrials,0.00957975469159,0.0111357657161,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CAT,Equity,Industrials,0.0184423134735,0.0184522864749,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CCI,Equity,RealEstate,0.0202974796914,0.0205890901614,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CMCSA,Equity,Comm,0.0221438430476,0.0206867089055,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,COP,Equity,Energy,0.0147920234433,0.0128973807358,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CVX,Equity,Energy,0.0156451439453,0.0144432830615,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,D,Equity,Utilities,0.0207037432209,0.0211191518067,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DD,Equity,Materials,0.0155786999117,0.0155706483343,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DIS,Equity,Consumer,0.0173518748749,0.0179997711481,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DOW,Equity,Materials,0.0139477386247,0.0141028938124,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DUK,Equity,Utilities,0.0210470684985,0.0215072937004,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,EA,Equity,Comm,0.0362577332997,0.0317773584915,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GE,Equity,Industrials,0.0148421581922,0.014601717391,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GILD,Equity,Healthcare,0.03727696449,0.0357257555141,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GS,Equity,Financials,0.0156838628503,0.015137762607,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,INTC,Equity,Tech,0.0162882297844,0.0163667708997,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,KO,Equity,Consumer,0.0224326264166,0.0234847031524,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MMM,Equity,Industrials,0.02329492581,0.0231774018306,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MRK,Equity,Healthcare,0.0287531191005,0.0291474380639,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MS,Equity,Financials,0.0138772185995,0.0134265807272,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEE,Equity,Utilities,0.0209158684009,0.0201333820725,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEM,Equity,Materials,0.0340270184072,0.0373995227757,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NKE,Equity,Consumer,0.0181877264835,0.0193625601221,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NUE,Equity,Materials,0.012884653178,0.0153076388288,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NVDA,Equity,Tech,0.0136574963022,0.013665446523,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,O,Equity,RealEstate,0.0158750741651,0.0168252310793,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,OXY,Equity,Energy,0.0122573310239,0.0100622026323,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PLD,Equity,RealEstate,0.0134295872376,0.0172828901075,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PSA,Equity,RealEstate,0.0225891713234,0.0258930383696,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,QCOM,Equity,Tech,0.0158454801391,0.0158509864131,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SBUX,Equity,Consumer,0.0175853204336,0.0167884285393,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SHW,Equity,Materials,0.019465539777,0.0206794451288,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SLB,Equity,Energy,0.0144891522342,0.0124455985535,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SO,Equity,Utilities,0.01930971159,0.0195614997737,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,T,Equity,Comm,0.0247637124173,0.0227940346683,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TMUS,Equity,Comm,0.0230914003939,0.0218042901461,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TTWO,Equity,Comm,0.0296517287477,0.0279610240518,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,UPS,Equity,Industrials,0.0224711400071,0.0226561629771,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,USB,Equity,Financials,0.0153041110557,0.0147046272691,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,V,Equity,Financials,0.0165443025759,0.0170314691324,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WFC,Equity,Financials,0.0137165951357,0.0134799577285,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WMT,Equity,Consumer,0.0294849824217,0.036371899526,False
2022-06-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,XOM,Equity,Energy,0.0185394864136,0.0167492834111,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABBV,Equity,Healthcare,0.031681931925,0.0279407240904,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABT,Equity,Healthcare,0.022657227601,0.0222936238803,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ADBE,Equity,Tech,0.017494146524,0.0180278000211,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AEP,Equity,Utilities,0.0264839240808,0.0257289275243,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMD,Equity,Tech,0.0124575087535,0.01484612687,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMGN,Equity,Healthcare,0.0257077541679,0.0252933381913,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMT,Equity,RealEstate,0.0211941804855,0.0192649370178,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,BA,Equity,Industrials,0.0126442528034,0.011160121865,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CAT,Equity,Industrials,0.0166765004523,0.0184148661095,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CCI,Equity,RealEstate,0.0201267259596,0.0204049661745,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CMCSA,Equity,Comm,0.020005489014,0.0208348871113,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,COP,Equity,Energy,0.0113372521265,0.0129881815794,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CVX,Equity,Energy,0.0130652373189,0.0145931709058,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,D,Equity,Utilities,0.0220157969053,0.0213087646769,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DD,Equity,Materials,0.0139191209926,0.0155179168323,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DIS,Equity,Consumer,0.0167899326762,0.0180436129396,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DOW,Equity,Materials,0.0116841535212,0.0141877896572,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DUK,Equity,Utilities,0.0223628813375,0.0217097526486,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,EA,Equity,Comm,0.030467358168,0.0314945294361,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GE,Equity,Industrials,0.0129743948209,0.0145929736814,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GILD,Equity,Healthcare,0.0376235435214,0.0356099336278,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GS,Equity,Financials,0.0150118853687,0.0151894326638,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,INTC,Equity,Tech,0.0150421015297,0.0163728977616,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,KO,Equity,Consumer,0.0256221399763,0.023823428754,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MMM,Equity,Industrials,0.0219249346034,0.0232646886939,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MRK,Equity,Healthcare,0.0317686769797,0.0292188734562,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MS,Equity,Financials,0.0129375862843,0.0135159693886,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEE,Equity,Utilities,0.0224849560382,0.0200581548786,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEM,Equity,Materials,0.0361862371354,0.0372978875487,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NKE,Equity,Consumer,0.0182148488393,0.0190529279096,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NUE,Equity,Materials,0.0132287167646,0.0152211537286,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NVDA,Equity,Tech,0.0121096512674,0.0134164243066,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,O,Equity,RealEstate,0.0184377370409,0.0170343417317,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,OXY,Equity,Energy,0.00934587732917,0.0101902295532,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PLD,Equity,RealEstate,0.0175312999917,0.0170522919167,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PSA,Equity,RealEstate,0.0269017155012,0.0258415199774,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,QCOM,Equity,Tech,0.0155094444735,0.0158431319489,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SBUX,Equity,Consumer,0.0178284394282,0.0167717658067,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SHW,Equity,Materials,0.0188516368349,0.0205046040069,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SLB,Equity,Energy,0.0105674352718,0.0125635870884,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SO,Equity,Utilities,0.020119751316,0.0197106007201,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,T,Equity,Comm,0.0244891226437,0.0228252678174,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TMUS,Equity,Comm,0.0240177422361,0.0218182914676,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TTWO,Equity,Comm,0.0300232632964,0.0275377791376,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,UPS,Equity,Industrials,0.0247635678821,0.022878977107,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,USB,Equity,Financials,0.014053014454,0.0147947600435,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,V,Equity,Financials,0.0172475833283,0.0169761320595,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WFC,Equity,Financials,0.0125891839976,0.013502518782,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WMT,Equity,Consumer,0.0375164918662,0.0366628192587,False
2022-07-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,XOM,Equity,Energy,0.0163056451661,0.0168025976456,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABBV,Equity,Healthcare,0.024983311963,0.0281850236422,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ABT,Equity,Healthcare,0.0212079002756,0.0222123283668,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,ADBE,Equity,Tech,0.0190956093409,0.0179330851002,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AEP,Equity,Utilities,0.0249893383817,0.0257833530959,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMD,Equity,Tech,0.0173399607363,0.014773425762,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMGN,Equity,Healthcare,0.0243230893514,0.0253933213998,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,AMT,Equity,RealEstate,0.0192997921488,0.0192636571727,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,BA,Equity,Industrials,0.0122945328785,0.0111839364107,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CAT,Equity,Industrials,0.0194427577499,0.0182584976843,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CCI,Equity,RealEstate,0.0206985316591,0.020402246803,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CMCSA,Equity,Comm,0.018961701549,0.0209915884559,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,COP,Equity,Energy,0.0133213568381,0.0129658204387,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,CVX,Equity,Energy,0.0156075267515,0.0145612456804,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,D,Equity,Utilities,0.0206938365085,0.0214171142394,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DD,Equity,Materials,0.0162528480132,0.015483194329,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DIS,Equity,Consumer,0.0191733926678,0.0179091025924,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DOW,Equity,Materials,0.0138294944225,0.0142034776884,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,DUK,Equity,Utilities,0.0210459233564,0.0218191285947,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,EA,Equity,Comm,0.0321209418072,0.0314506700279,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GE,Equity,Industrials,0.0160156408337,0.0145877019163,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GILD,Equity,Healthcare,0.0325448604451,0.0355641803274,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,GS,Equity,Financials,0.0161190930171,0.0151112866812,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,INTC,Equity,Tech,0.0150243698422,0.0164377556312,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,KO,Equity,Consumer,0.0229746438028,0.0238905004029,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MMM,Equity,Industrials,0.0243459036655,0.0233668345547,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MRK,Equity,Healthcare,0.0270700822866,0.0294430019402,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,MS,Equity,Financials,0.0142971374835,0.0134933213021,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEE,Equity,Utilities,0.0206847782358,0.0200587161818,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NEM,Equity,Materials,0.0267588061661,0.0374046452466,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NKE,Equity,Consumer,0.0202552903983,0.0188918678536,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NUE,Equity,Materials,0.018717049263,0.0151619599394,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,NVDA,Equity,Tech,0.0151979842614,0.0133882210144,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,O,Equity,RealEstate,0.0175158539537,0.0170955730328,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,OXY,Equity,Energy,0.0107583108962,0.0101903300757,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PLD,Equity,RealEstate,0.0181650019532,0.0169833790298,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,PSA,Equity,RealEstate,0.02654044415,0.0257257492328,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,QCOM,Equity,Tech,0.0170095954643,0.0159085410803,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SBUX,Equity,Consumer,0.0175981782217,0.0167456799053,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SHW,Equity,Materials,0.0209468039436,0.0206544105463,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SLB,Equity,Energy,0.0122999138786,0.012559113706,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,SO,Equity,Utilities,0.0200933015669,0.019797686518,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,T,Equity,Comm,0.0195928956394,0.0228815331575,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TMUS,Equity,Comm,0.0219340925307,0.0218020196188,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,TTWO,Equity,Comm,0.0282025048113,0.0274828943212,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,UPS,Equity,Industrials,0.0230940557345,0.0227018456917,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,USB,Equity,Financials,0.0143461511273,0.0148228311133,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,V,Equity,Financials,0.0172905325028,0.0170184320014,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WFC,Equity,Financials,0.0142975255122,0.0134662477091,False
2022-08-01,equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,WMT,Equity,Consumer,0.0376473359921,0.0364140796334,False
