rebalance_date,sector,sentiment_signal,sentiment_zscore,coverage_share_21d_lag1,breadth_21d_lag1,coverage_quality,naive_multiplier,gated_multiplier,base_sector_weight,naive_sector_weight,gated_sector_weight,signal_available,coverage_available
2021-04-01,Tech,0.139176191421,0.415224360939,0.8,0.6612468481,0.52899747848,1.06228365414,1.03294789599,0.1,0.107198862372,0.104182824426,True,True
2021-04-01,Utilities,0.208969878472,2,1,0.694488188976,0.694488188976,1.3,1.20834645669,0.1,0.131187673406,0.121873472256,True,True
2021-05-03,Comm,0.115636318766,-0.212701375306,1,0.502616609784,0.502616609784,0.968094793704,0.983963913377,0.1,0.0971334633412,0.0983858762077,True,True
2021-05-03,Consumer,0.107416671974,-0.516408359559,1,0.875888204642,0.875888204642,0.922538746066,0.932152601363,0.1,0.0925626127261,0.0932052986878,True,True
2021-05-03,Energy,0.0740063029101,-1.75088505764,1,0.793107241063,0.793107241063,0.737367241354,0.791704057377,0.1,0.0739834924977,0.0791619451926,True,True
2021-05-03,Financials,0.141208214586,0.7321522854,1,0.732713391468,0.732713391468,1.10982284281,1.08046866762,0.1,0.111353699161,0.108035320334,True,True
2021-05-03,Healthcare,0.12959998247,0.303240769167,1,0.980610199688,0.980610199688,1.04548611537,1.04460414868,0.1,0.104898495397,0.104449251706,True,True
2021-05-03,Industrials,0.113747455583,-0.28249280984,1,0.800274063224,0.800274063224,0.957626078524,0.966089249686,0.1,0.0960830883482,0.0965986008561,True,True
2021-05-03,Materials,0.112001256614,-0.347012957262,1,0.882799525504,0.882799525504,0.947948056411,0.954048568898,0.1,0.0951120472763,0.0953946614501,True,True
2021-05-03,RealEstate,0.136972032164,0.575629965076,1,0.842472582253,0.842472582253,1.08634449476,1.07274286946,0.1,0.108998007059,0.10726282308,True,True
2021-05-03,Tech,0.101801417084,-0.723885903499,0.8,0.567416950134,0.453933560107,0.891417114475,0.950710584207,0.1,0.0894400343579,0.0950608986523,True,True
2021-05-03,Utilities,0.181539882937,2,1,0.748613678373,0.748613678373,1.3,1.22458410351,0.1,0.130435059836,0.122445323834,True,True
2021-06-01,Comm,0.103761658003,-0.735189312219,1,0.714630374265,0.714630374265,0.889721603167,0.921191707998,0.1,0.0899373360243,0.0923692046856,True,True
2021-06-01,Consumer,0.11732024948,-0.462030148704,1,0.718447322522,0.718447322522,0.930695477694,0.950208351511,0.1,0.0940791721992,0.0952787448613,True,True
2021-06-01,Energy,0.0793826625094,-1.22634254356,1,0.655595923793,0.655595923793,0.816048618466,0.87940222409,0.1,0.0824901166274,0.0881789136102,True,True
2021-06-01,Financials,0.119285118575,-0.422444768518,1,0.8193152,0.8193152,0.936633284722,0.948082686999,0.1,0.0946793942732,0.0950656014529,True,True
2021-06-01,Healthcare,0.14741713024,0.144318880008,1,0.971759479613,0.971759479613,1.021647832,1.02103648596,0.1,0.103273073328,0.102380782788,True,True
2021-06-01,Industrials,0.127276571429,-0.261444374003,1,0.790389271745,0.790389271745,0.960783343899,0.969003575744,0.1,0.0971205983301,0.0971633687667,True,True
2021-06-01,Materials,0.142919239583,0.0537017940427,1,0.8729004329,0.8729004329,1.00805526911,1.00703144789,0.1,0.101899071739,0.100976477673,True,True
2021-06-01,RealEstate,0.154941666667,0.295912508279,1,0.833424657534,0.833424657534,1.04438687624,1.03699311713,0.1,0.105571645213,0.103980776924,True,True
2021-06-01,Tech,0.135194504913,-0.1019251429,0.8,0.626429944175,0.50114395534,0.984711228565,0.992338124611,0.1,0.0995393439196,0.0995031572187,True,True
2021-06-01,Utilities,0.275038047619,2,1,0.825477707006,0.825477707006,1.3,1.2476433121,0.1,0.131410248347,0.125102972019,True,True
2021-07-01,Comm,0.135544483028,0.0294807634887,1,0.743597627938,0.743597627938,1.00442211452,1.00328827387,0.1,0.101401570579,0.101262547118,True,True
2021-07-01,Consumer,0.102298068027,-0.710144905058,1,0.870943116757,0.870943116757,0.893478264241,0.907225627456,0.1,0.0902012191513,0.0915668808656,True,True
2021-07-01,Energy,0.141618325397,0.164604196276,1,0.733324629545,0.733324629545,1.02469062944,1.01810624669,0.1,0.103447781247,0.102758134887,True,True
2021-07-01,Financials,0.117619175359,-0.36929960631,1,0.827422590493,0.827422590493,0.944605059053,0.954164974462,0.1,0.0953627316446,0.096304500114,True,True
2021-07-01,Healthcare,0.140708812049,0.144370453238,1,0.913671800723,0.913671800723,1.02165556799,1.0197860818,0.1,0.103141376207,0.102927681752,True,True
2021-07-01,Industrials,0.130980059524,-0.0720629604158,0.8,0.740410040238,0.59232803219,0.989190555938,0.993597263269,0.1,0.0998638665198,0.100284427028,True,True
2021-07-01,Materials,0.0691435160819,-1.44772691644,1,0.743344709898,0.743344709898,0.782840962534,0.838575978293,0.1,0.0790318153762,0.0846380265033,True,True
2021-07-01,RealEstate,0.110989012346,-0.516799381877,1,0.709157509158,0.709157509158,0.922480092718,0.945026175642,0.1,0.0931291026723,0.0953821151223,True,True
2021-07-01,Tech,0.140820078263,0.146845768183,0.8,0.716072017411,0.572857613929,1.02202686523,1.01261825746,0.1,0.10317886057,0.102204228515,True,True
2021-07-01,Utilities,0.252471600877,2,1,0.718011049724,0.718011049724,1.3,1.21540331492,0.1,0.131241676031,0.122671458095,True,True
2021-08-02,Comm,0.117561439437,-0.19920118269,1,0.642481498977,0.642481498977,0.970119822596,0.980802538832,0.1,0.0979994877224,0.0987948525102,True,True
2021-08-02,Consumer,0.112497999364,-0.609276083276,1,0.875380115079,0.875380115079,0.908608587509,0.919997774816,0.1,0.0917857506279,0.0926700746318,True,True
2021-08-02,Energy,0.126264268759,0.505618429586,1,0.777282741738,0.777282741738,1.07584276444,1.05895127188,0.1,0.108679399523,0.106666663858,True,True
2021-08-02,Financials,0.123102815322,0.249580501775,1,0.761021038818,0.761021038818,1.03743707527,1.02849040191,0.1,0.104799736643,0.103598383509,True,True
2021-08-02,Healthcare,0.121415967687,0.112967079625,1,0.920138528139,0.920138528139,1.01694506194,1.01559180436,0.1,0.102729676058,0.102299126021,True,True
2021-08-02,Industrials,0.111784868355,-0.667030717162,0.8,0.704365904366,0.563492723493,0.899945392426,0.94361995668,0.1,0.0909106126703,0.0950495036002,True,True
2021-08-02,Materials,0.111114152047,-0.72135029424,1,0.95145631068,0.95145631068,0.891797455864,0.89705000655,0.1,0.0900875250574,0.0903585783912,True,True
2021-08-02,RealEstate,0.107339254386,-1.02706948134,1,0.88338028169,0.88338028169,0.845939577799,0.863906060839,0.1,0.0854550575479,0.0870200356178,True,True
2021-08-02,Tech,0.116119079398,-0.3160141875,0.8,0.609367274671,0.487493819737,0.952597871875,0.976891755497,0.1,0.0962294566864,0.0984009248361,True,True
2021-08-02,Utilities,0.153011111111,2,1,0.807889546351,0.807889546351,1.3,1.24236686391,0.1,0.131323297465,0.125141857024,True,True
2021-09-01,Comm,0.141590857899,0.707924132285,1,0.86346778418,0.86346778418,1.10618861984,1.09169045228,0.1,0.110483300713,0.108778883738,True,True
2021-09-01,Consumer,0.111908103979,0.0432193898639,1,0.68047304069,0.68047304069,1.00648290848,1.00441144445,0.1,0.100524948319,0.100082175778,True,True
2021-09-01,Energy,0.0170142474232,-2,1,0.772307375784,0.772307375784,0.7,0.768307787265,0.1,0.0699142163569,0.0765561916304,True,True
2021-09-01,Financials,0.099907375189,-0.225520544467,1,0.810400703429,0.810400703429,0.96617191833,0.972585698819,0.1,0.0964987893373,0.096910975484,True,True
2021-09-01,Healthcare,0.151062570106,0.920030193596,1,0.981694255112,0.981694255112,1.13800452904,1.13547825334,0.1,0.113660992655,0.113142014432,True,True
2021-09-01,Industrials,0.0925431481481,-0.390432353241,0.8,0.793813333333,0.635050666666,0.941435147014,0.962808351068,0.1,0.094028143649,0.0959367350552,True,True
2021-09-01,Materials,0.0818816931217,-0.629181080406,1,0.786622073579,0.786622073579,0.905622837939,0.925760841081,0.1,0.0904513014706,0.0922452245421,True,True
2021-09-01,RealEstate,0.186583796296,1.71547955011,1,0.687012987013,0.687012987013,1.25732193252,1.17678350948,0.1,0.125578110886,0.117257777876,True,True
2021-09-01,Tech,0.0808860747383,-0.651476594592,1,0.780870299958,0.780870299958,0.902278510811,0.923692191425,0.1,0.0901172785986,0.0920390988955,True,True
2021-09-01,Utilities,0.136403317901,0.591756257583,1,0.837606837607,0.837606837607,1.08876343864,1.07434886313,0.1,0.108742918015,0.107050922569,True,True
2021-10-01,Comm,0.116663453986,0.156110651998,1,0.842916666667,0.842916666667,1.0234165978,1.01973824056,0.1,0.10234165978,0.101252526381,True,True
2021-10-01,Consumer,0.139193384493,0.759854770244,1,0.844080427127,0.844080427127,1.11397821554,1.09620678085,0.1,0.111397821554,0.108845291451,True,True
2021-10-01,Energy,0.0716774964533,-1.04939716151,1,0.708394851059,0.708394851059,0.842590425773,0.88849186811,0.1,0.0842590425773,0.088220724434,True,True
2021-10-01,Financials,0.0775908202948,-0.890935310622,1,0.825478593804,0.825478593804,0.866359703407,0.889682795893,0.1,0.0866359703407,0.088338974826,True,True
2021-10-01,Healthcare,0.126962852579,0.432108011158,1,0.863937753721,0.863937753721,1.06481620167,1.05599716368,0.1,0.106481620167,0.104852771448,True,True
2021-10-01,Industrials,0.0822155820106,-0.767003606379,0.8,0.784293702893,0.627434962314,0.884949459043,0.927813268171,0.1,0.0884949459043,0.0921250509941,True,True
2021-10-01,Materials,0.0494314473684,-1.6455339887,1,0.72808988764,0.72808988764,0.753169901695,0.820285501459,0.1,0.0753169901695,0.0814483325946,True,True
2021-10-01,RealEstate,0.130948541667,0.538914214723,1,0.832512315271,0.832512315271,1.08083713221,1.06729790809,0.1,0.108083713221,0.105974852465,True,True
2021-10-01,Tech,0.13493291232,0.645685087625,1,0.921557345608,0.921557345608,1.09685276314,1.08925537532,0.1,0.109685276314,0.108155067878,True,True
2021-10-01,Utilities,0.178762207602,1.82019733147,1,0.792839300583,0.792839300583,1.27302959972,1.21646859688,0.1,0.127302959972,0.120786407529,True,True
2021-11-01,Comm,0.156467855253,1.06915443844,1,0.717793373012,0.717793373012,1.16037316577,1.1151147956,0.1,0.116037316577,0.11136517064,True,True
2021-11-01,Consumer,0.123182351238,0.154335701258,1,0.829936020642,0.829936020642,1.02315035519,1.01921331366,0.1,0.102315035519,0.101787605225,True,True
2021-11-01,Energy,0.163613061036,1.26553326234,1,0.698814511097,0.698814511097,1.18982998935,1.1326559512,0.1,0.118982998935,0.113116984709,True,True
2021-11-01,Financials,0.0877382644049,-0.819809522522,1,0.837798226722,0.837798226722,0.877028571622,0.896974755367,0.1,0.0877028571622,0.0895797877364,True,True
2021-11-01,Healthcare,0.0803608082769,-1.02257151452,1,0.590614700497,0.590614700497,0.846614272822,0.909408134683,0.1,0.0846614272822,0.0908214943432,True,True
2021-11-01,Industrials,0.0975113912939,-0.551204919301,0.8,0.790860786397,0.632688629118,0.917319262105,0.947688837287,0.1,0.0917319262105,0.0946445419744,True,True
2021-11-01,Materials,0.0628864335317,-1.50283720105,1,0.865029239766,0.865029239766,0.774574419842,0.805000281772,0.1,0.0774574419842,0.080394407911,True,True
2021-11-01,RealEstate,0.178322354497,1.66980345945,1,0.884949832776,0.884949832776,1.25047051892,1.22165384383,0.1,0.125047051892,0.122005096981,True,True
2021-11-01,Tech,0.103561244426,-0.384930765845,1,0.848980724749,0.848980724749,0.942260385123,0.950980179915,0.1,0.0942260385123,0.0949732443958,True,True
2021-11-01,Utilities,0.122025,0.122527061751,1,0.78609406953,0.78609406953,1.01837905926,1.01444766949,0.1,0.101837905926,0.101311666085,True,True
2021-12-01,Comm,0.0758678187831,-0.959971460087,1,0.83306501548,0.83306501548,0.856004280987,0.880042204111,0.1,0.0856004280987,0.0873108550771,True,True
2021-12-01,Consumer,0.130813385708,0.613196642546,1,0.79567323216,0.79567323216,1.09197949638,1.07318562318,0.1,0.109197949638,0.106473023656,True,True
2021-12-01,Energy,0.043229771131,-1.89444421871,1,0.641442592485,0.641442592485,0.715833367193,0.817723418355,0.1,0.0715833367193,0.0811280760623,True,True
2021-12-01,Financials,0.107939187731,-0.0417235019655,1,0.78140777667,0.78140777667,0.993741474705,0.995109539664,0.1,0.0993741474705,0.0987269296831,True,True
2021-12-01,Healthcare,0.105031194113,-0.124983409152,1,0.607094021488,0.607094021488,0.981252488627,0.988618497928,0.1,0.0981252488627,0.0980829396544,True,True
2021-12-01,Industrials,0.0926718998016,-0.478847217825,0.8,0.659468290509,0.527574632407,0.928172917326,0.962105853261,0.1,0.0928172917326,0.0954525639004,True,True
2021-12-01,Materials,0.0942618699495,-0.433324158172,1,0.821052631579,0.821052631579,0.935001376274,0.946632708941,0.1,0.0935001376274,0.0939174404085,True,True
2021-12-01,RealEstate,0.146542026144,1.06352952319,1,0.842786069652,0.842786069652,1.15952942848,1.13444918002,0.1,0.115952942848,0.11255111117,True,True
2021-12-01,Tech,0.124082643174,0.42048611003,1,0.675640793481,0.675640793481,1.0630729165,1.04261463535,0.1,0.10630729165,0.103440011062,True,True
2021-12-01,Utilities,0.173524722222,1.83608169015,1,0.867542213884,0.867542213884,1.27541225352,1.23893175615,0.1,0.127541225352,0.122917049326,True,True
2022-01-03,Comm,0.10888473545,-0.532808208504,1,0.525549570534,0.525549570534,0.920078768724,0.957997431227,0.1,0.0926454698254,0.0962890820397,True,True
2022-01-03,Consumer,0.108932963853,-0.530969736268,1,0.857171033343,0.857171033343,0.92035453956,0.931730218373,0.1,0.0926732380117,0.0936489436313,True,True
2022-01-03,Energy,0.112735173847,-0.386029056625,1,0.703523897213,0.703523897213,0.942095641506,0.959262900047,0.1,0.0948624142788,0.0964162753151,True,True
2022-01-03,Financials,0.085385234608,-1.42861186708,1,0.801263723952,0.801263723952,0.785708219937,0.828295770295,0.1,0.0791152993159,0.0832526651736,True,True
2022-01-03,Healthcare,0.12657117183,0.14140076823,1,0.772272893105,0.772272893105,1.02121011523,1.01637999706,0.1,0.102828686122,0.102157160061,True,True
2022-01-03,Industrials,0.104660440287,-0.693838823042,1,0.880941733526,0.880941733526,0.895924176544,0.908315263666,0.1,0.0902132720429,0.0912954879525,True,True
2022-01-03,Materials,0.118652391975,-0.160464025124,1,0.668041237113,0.668041237113,0.975930396231,0.983920512122,0.1,0.0982693364407,0.098894631472,True,True
2022-01-03,RealEstate,0.13450015873,0.443654655306,1,0.989621318373,0.989621318373,1.0665481983,1.06585751573,0.1,0.107393912653,0.107130184727,True,True
2022-01-03,Tech,0.140932634803,0.688861378575,1,0.823524071973,0.823524071973,1.10332920679,1.08509408913,0.1,0.111097501876,0.109063667984,True,True
2022-01-03,Utilities,0.187363333333,2,1,0.707755102041,0.707755102041,1.3,1.21232653061,0.1,0.130900869433,0.121851901644,True,True
2022-02-01,Comm,0.134992346404,0.0682155011712,1,0.709183241642,0.709183241642,1.01023232518,1.00725659354,0.1,0.101411594953,0.10153158454,True,True
2022-02-01,Consumer,0.0806243828985,-1.42685865365,1,0.923171954034,0.923171954034,0.785971201953,0.802414616287,0.1,0.0788992701881,0.080883488847,True,True
2022-02-01,Energy,0.147102836644,0.401243994287,1,0.710974970779,0.710974970779,1.06018659914,1.04279116557,0.1,0.106426226213,0.105113473631,True,True
2022-02-01,Financials,0.13102014498,-0.0410167617983,1,0.861714591175,0.861714591175,0.99384748573,0.994698288681,0.1,0.0997668122032,0.100265705915,True,True
2022-02-01,Healthcare,0.101968294029,-0.839918701579,1,0.926331944749,0.926331944749,0.874012194763,0.88329347136,0.1,0.0877372149653,0.0890360870667,True,True
2022-02-01,Industrials,0.127839839296,-0.128472545057,1,0.735257595408,0.735257595408,0.980729118241,0.985830937817,0.1,0.0984499323756,0.0993718758923,True,True
2022-02-01,Materials,0.0883066944444,-1.21560142235,1,0.841647940075,0.841647940075,0.817659786648,0.846533735039,0.1,0.0820803106633,0.0853307012694,True,True
2022-02-01,RealEstate,0.156683630952,0.664707935714,1,0.93698630137,0.93698630137,1.09970619036,1.09342333453,0.1,0.110393377804,0.110217202289,True,True
2022-02-01,Tech,0.142053675515,0.262396227684,1,0.792915379774,0.792915379774,1.03935943415,1.03120870068,0.1,0.104335503151,0.103945959791,True,True
2022-02-01,Utilities,0.214525238095,2,1,0.777241202158,0.777241202158,1.3,1.23317236065,0.1,0.130499757484,0.124303920759,True,True
2022-03-01,Comm,0.102764620937,-0.143095796146,1,0.839449917898,0.839449917898,0.978535630578,0.981981736851,0.1,0.0982937674318,0.0983153563774,True,True
2022-03-01,Consumer,0.0791209956419,-0.711317951158,1,0.920720615672,0.920720615672,0.893302307326,0.901761234711,0.1,0.0897320920146,0.0902837332212,True,True
2022-03-01,Energy,0.111003960526,0.0549184778367,1,0.719863666636,0.719863666636,1.00823777168,1.00593007252,0.1,0.101277343357,0.100713047768,True,True
2022-03-01,Financials,0.0631995166061,-1.0939554281,1,0.822409959982,0.822409959982,0.835906685785,0.865048024023,0.1,0.0839667098465,0.0866080310598,True,True
2022-03-01,Healthcare,0.11035470318,0.0393150158592,1,0.949271398833,0.949271398833,1.00589725238,1.00559809301,0.1,0.10104223852,0.100679810201,True,True
2022-03-01,Industrials,0.090512131395,-0.437557238709,1,0.843741929313,0.843741929313,0.934366414194,0.944622191684,0.1,0.0938569758146,0.0945749436392,True,True
2022-03-01,Materials,0.0558764867725,-1.26994822706,1,0.878114792347,0.878114792347,0.809507765941,0.832725951445,0.1,0.081314942035,0.0833719667166,True,True
2022-03-01,RealEstate,0.153299384921,1.07139530391,1,0.963830384723,0.963830384723,1.16070929559,1.15489650219,0.1,0.11659308664,0.115627467326,True,True
2022-03-01,Tech,0.116694669809,0.191682068529,1,0.751288253859,0.751288253859,1.02875231028,1.02160127298,0.1,0.103338025895,0.102282037903,True,True
2022-03-01,Utilities,0.204361652116,2,1,0.913052858684,0.913052858684,1.3,1.27391585761,0.1,0.130584818445,0.127543605787,True,True
2022-04-01,Comm,0.0588966919879,-1.62105776768,1,0.749201928227,0.749201928227,0.756841334848,0.817825059203,0.1,0.0758202122825,0.0817811860885,True,True
2022-04-01,Consumer,0.103653792045,-0.473163913489,1,0.958972246152,0.958972246152,0.929025412977,0.931937340862,0.1,0.0930695785027,0.0931922300965,True,True
2022-04-01,Energy,0.139194279066,0.438349713942,1,0.824898556787,0.824898556787,1.06575245709,1.05423910696,0.1,0.106766866206,0.105422209332,True,True
2022-04-01,Financials,0.108409226249,-0.351200388377,1,0.817253196742,0.817253196742,0.947319941743,0.956947053985,0.1,0.0949023207048,0.0956931610473,True,True
2022-04-01,Healthcare,0.0770392365835,-1.15575247726,1,0.792153339323,0.792153339323,0.826637128412,0.862670022357,0.1,0.082812340805,0.0862656100317,True,True
2022-04-01,Industrials,0.11255441966,-0.244887824899,1,0.579539753517,0.579539753517,0.963266826265,0.978711665548,0.1,0.09649987638,0.0978695870791,True,True
2022-04-01,Materials,0.131990582011,0.253595126037,1,0.762172112287,0.762172112287,1.03803926891,1.02899246993,0.1,0.103990564603,0.102897586373,True,True
2022-04-01,RealEstate,0.158458683862,0.932427566211,1,0.925714285714,0.925714285714,1.13986413493,1.12947422777,0.1,0.114191359145,0.112945599996,True,True
2022-04-01,Tech,0.126081335244,0.102039550763,1,0.842587792759,0.842587792759,1.01530593261,1.01289659198,0.1,0.101713143559,0.101288024553,True,True
2022-04-01,Utilities,0.204749246032,2,1,0.754892823858,0.754892823858,1.3,1.22646784716,0.1,0.130233737811,0.122644805403,True,True
2022-05-02,Comm,0.0994568164394,-0.669640186991,1,0.592974477594,0.592974477594,0.899553971951,0.940438068991,0.1,0.0903645925088,0.0945204793662,True,True
2022-05-02,Consumer,0.0904964547431,-0.89989243306,1,0.927870156999,0.927870156999,0.865016135041,0.874752500028,0.1,0.0868950980084,0.0879186289408,True,True
2022-05-02,Energy,0.170093662378,1.14549774872,1,0.854571215782,0.854571215782,1.17182466231,1.14683641057,0.1,0.117715513914,0.115264929032,True,True
2022-05-02,Financials,0.0966365901925,-0.742110858352,1,0.844155389641,0.844155389641,0.888683371247,0.906031467882,0.1,0.0892725875446,0.0910623798512,True,True
2022-05-02,Healthcare,0.124182947184,-0.0342587890613,1,0.882544427836,0.882544427836,0.994861181641,0.995464764491,0.1,0.0999386674785,0.100051039866,True,True
2022-05-02,Industrials,0.0810828599601,-1.14179130007,1,0.846487534007,0.846487534007,0.828731304989,0.855023184707,0.1,0.0832501095095,0.0859356973654,True,True
2022-05-02,Materials,0.140284518519,0.379499392895,1,0.774382433669,0.774382433669,1.05692490893,1.04408164952,0.1,0.106173272184,0.104937370427,True,True
2022-05-02,RealEstate,0.111440722222,-0.361692660244,1,0.973183391003,0.973183391003,0.945746100963,0.94720100656,0.1,0.0950048176042,0.0952002010002,True,True
2022-05-02,Tech,0.12639190984,0.0225043897328,1,0.803901631827,0.803901631827,1.00337565846,1.00271369734,0.1,0.100793988284,0.100779607361,True,True
2022-05-02,Utilities,0.215094940278,2,1,0.790088826554,0.790088826554,1.3,1.23702664797,0.1,0.130591352964,0.12432966679,True,True
2022-06-01,Comm,0.0763487135299,-1.21171470985,1,0.85841458245,0.85841458245,0.818242793522,0.843976963494,0.1,0.0818242793522,0.0847477781192,True,True
2022-06-01,Consumer,0.0774677368401,-1.17979271414,1,0.724766112266,0.724766112266,0.823031092879,0.871738933194,0.1,0.0823031092879,0.0875354907584,True,True
