date,fund_id,fund_name,asset_family,method,gross_return,net_return,gross_wealth,net_wealth,net_drawdown,rebalance_flag,turnover,transaction_cost
2021-01-04,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0137010641997,-0.0137010641997,0.9862989358,0.9862989358,0,True,0,0
2021-01-05,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0127416232948,0.0127416232948,0.998865985296,0.998865985296,0,False,0,0
2021-01-06,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0137165861634,0.0137165861634,1.01256701665,1.01256701665,0,False,0,0
2021-01-07,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00979755852436,0.00979755852436,1.02248770125,1.02248770125,0,False,0,0
2021-01-08,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00253911971437,0.00253911971437,1.02508391993,1.02508391993,0,False,0,0
2021-01-11,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000241437051301,0.000241437051301,1.02533141317,1.02533141317,0,False,0,0
2021-01-12,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00405314699052,0.00405314699052,1.02948723211,1.02948723211,0,False,0,0
2021-01-13,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000366687054449,-0.000366687054449,1.02910973246,1.02910973246,-0.000366687054449,False,0,0
2021-01-14,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00418689250352,0.00418689250352,1.03341850429,1.03341850429,0,False,0,0
2021-01-15,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0124682374051,-0.0124682374051,1.02053359704,1.02053359704,-0.0124682374051,False,0,0
2021-01-19,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00768646568684,0.00768646568684,1.02837789351,1.02837789351,-0.00487760839729,False,0,0
2021-01-20,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00753088157807,0.00753088157807,1.03612248565,1.03612248565,0,False,0,0
2021-01-21,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00809198975885,-0.00809198975885,1.02773819311,1.02773819311,-0.00809198975885,False,0,0
2021-01-22,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00325706508868,-0.00325706508868,1.02439078292,1.02439078292,-0.0113226987102,False,0,0
2021-01-25,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0017190661049,0.0017190661049,1.02615177839,1.02615177839,-0.00962309707286,False,0,0
2021-01-26,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00563320247699,-0.00563320247699,1.02037125765,1.02037125765,-0.0152020906956,False,0,0
2021-01-27,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.025689904681,-0.025689904681,0.994158017301,0.994158017301,-0.0405014551156,False,0,0
2021-01-28,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0104144569043,0.0104144569043,1.00451163313,1.00451163313,-0.0305087988702,False,0,0
2021-01-29,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0148437711017,-0.0148437711017,0.989600892377,0.989600892377,-0.0448997043448,False,0,0
2021-02-01,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00851768601472,0.00849213639103,0.998030002058,0.998004718128,-0.036788862367,True,0.0253338380049,2.53338380049e-05
2021-02-02,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0174613685824,0.0174613685824,1.01545697178,1.01543124636,-0.0199698776701,False,0,0
2021-02-03,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00186902889294,0.00186902889294,1.0173548902,1.0173291167,-0.0181381730555,False,0,0
2021-02-04,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00927917222415,0.00927917222415,1.02679510144,1.02676908878,-0.00902730806301,False,0,0
2021-02-05,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00629214044064,0.00629214044064,1.03325584042,1.03322966409,-0.0027919687125,False,0,0
2021-02-08,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0134728940337,0.0134728940337,1.04717678687,1.04715025786,0,False,0,0
2021-02-09,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00285663638446,-0.00285663638446,1.04418538356,1.04415893034,-0.00285663638446,False,0,0
2021-02-10,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00183806138092,0.00183806138092,1.04610466039,1.04607815854,-0.00102382567656,False,0,0
2021-02-11,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00114487028124,-0.00114487028124,1.04490700625,1.04488053475,-0.00216752381021,False,0,0
2021-02-12,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00456925706779,0.00456925706779,1.04968145497,1.04965486251,0,False,0,0
2021-02-16,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00138970384149,0.00138970384149,1.05114020132,1.05111357191,0,False,0,0
2021-02-17,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00253141821462,0.00253141821462,1.05380107678,1.05377437995,0,False,0,0
2021-02-18,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00663636611609,-0.00663636611609,1.04680766702,1.04678114736,-0.00663636611609,False,0,0
2021-02-19,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00175521426974,0.00175521426974,1.04864503877,1.04861847257,-0.00489280009086,False,0,0
2021-02-22,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00315146219826,0.00315146219826,1.05194980397,1.05192315404,-0.00175675736713,False,0,0
2021-02-23,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000704016707761,0.000704016707761,1.05269039421,1.05266372552,-0.00105397744591,False,0,0
2021-02-24,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0161220346137,0.0161220346137,1.06966190518,1.06963480654,0,False,0,0
2021-02-25,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0191771785442,-0.0191771785442,1.04914880784,1.04912222888,-0.0191771785442,False,0,0
2021-02-26,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.013518257118,-0.013518257118,1.0349661445,1.03493992484,-0.0324361936318,False,0,0
2021-03-01,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0199633264969,0.0199142857325,1.05562751156,1.05555001422,-0.0131678515274,True,0.0480809095661,4.80809095661e-05
2021-03-02,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00280623480139,-0.00280623480139,1.0526651729,1.05258789303,-0.0159371342456,False,0,0
2021-03-03,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00686562246203,-0.00686562246203,1.04543797124,1.04536122195,-0.0226933383608,False,0,0
2021-03-04,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0076782230116,-0.0076782230116,1.03741086536,1.03733470536,-0.0301973168596,False,0,0
2021-03-05,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0178180351143,0.0178180351143,1.05589548858,1.05581797157,-0.0129173385975,False,0,0
2021-03-08,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00241564011181,0.00241564011181,1.05844615208,1.05836844781,-0.0105329021269,False,0,0
2021-03-09,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00598578076852,0.00598578076852,1.0647817787,1.06470360931,-0.00461016900138,False,0,0
2021-03-10,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0101448846756,0.0101448846756,1.07558386705,1.07550490464,0,False,0,0
2021-03-11,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00473369524203,0.00473369524203,1.08067535328,1.08059601709,0,False,0,0
2021-03-12,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00732132290866,0.00732132290866,1.0885873265,1.08850740947,0,False,0,0
2021-03-15,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00532267246312,0.00532267246312,1.09438152029,1.09430117788,0,False,0,0
2021-03-16,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000662914990188,-0.000662914990188,1.09365603838,1.09357574923,-0.000662914990188,False,0,0
2021-03-17,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00245252747758,0.00245252747758,1.09633825986,1.0962577738,0,False,0,0
2021-03-18,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0133302237587,-0.0133302237587,1.08172382554,1.08164441238,-0.0133302237587,False,0,0
2021-03-19,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00496019679001,-0.00496019679001,1.0763582625,1.07627924324,-0.0182243000156,False,0,0
2021-03-22,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00531865281168,0.00531865281168,1.08208303839,1.08200359886,-0.0130025759284,False,0,0
2021-03-23,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00836949288578,-0.00836949288578,1.0730265521,1.07294777744,-0.0212632438475,False,0,0
2021-03-24,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00306264189842,-0.00306264189842,1.06974025603,1.06966172262,-0.0242607640444,False,0,0
2021-03-25,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00737256200283,0.00737256200283,1.07762698239,1.07754786999,-0.0170670660287,False,0,0
2021-03-26,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0195725637551,0.0195725637551,1.09871890521,1.09863824438,0,False,0,0
2021-03-29,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00116686229147,0.00116686229147,1.10000095887,1.09992020391,0,False,0,0
2021-03-30,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00335673742591,-0.00335673742591,1.09630854448,1.0962280606,-0.00335673742591,False,0,0
2021-03-31,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00116547103187,-0.00116547103187,1.09503082863,1.09495043855,-0.00451829627755,False,0,0
2021-04-01,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0119192354224,0.0118956108602,1.10808275887,1.10797554288,0,True,0.0233462923145,2.33462923145e-05
2021-04-05,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00515248277972,0.00515248277972,1.1137921362,1.11368436778,0,False,0,0
2021-04-06,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000290159051449,0.000290159051449,1.11411531307,1.11400751338,0,False,0,0
2021-04-07,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000985162525172,-0.000985162525172,1.11301772842,1.11291003493,-0.000985162525172,False,0,0
2021-04-08,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00118964585883,-0.00118964585883,1.11169363149,1.11158606612,-0.00217363638949,False,0,0
2021-04-09,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00258494789117,0.00258494789117,1.1145673016,1.11445945817,0,False,0,0
2021-04-12,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000370563962928,-0.000370563962928,1.11415428312,1.11404647966,-0.000370563962928,False,0,0
2021-04-13,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00180303539496,0.00180303539496,1.11616314273,1.11605514489,0,False,0,0
2021-04-14,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00294391181219,0.00294391181219,1.11944902859,1.11934071282,0,False,0,0
2021-04-15,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00965358962472,0.00965358962472,1.13025573012,1.13014636871,0,False,0,0
2021-04-16,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0028845720107,0.0028845720107,1.13351603416,1.13340635729,0,False,0,0
2021-04-19,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00368558107559,-0.00368558107559,1.12933836892,1.12922909627,-0.00368558107559,False,0,0
2021-04-20,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00839259157832,-0.00839259157832,1.11986029323,1.11975193767,-0.0120472410772,False,0,0
2021-04-21,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0103323274224,0.0103323274224,1.13143105645,1.13132158132,-0.00183938969418,False,0,0
2021-04-22,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00956673855724,-0.00956673855724,1.12060695134,1.12049852353,-0.0113885312911,False,0,0
2021-04-23,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00882856866187,0.00882856866187,1.13050030675,1.13039092168,-0.00266050705971,False,0,0
2021-04-26,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000839395048617,0.000839395048617,1.13144924311,1.13133976622,-0.00182334522754,False,0,0
2021-04-27,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000980590514033,0.000980590514033,1.1325587315,1.13244914726,-0.000844542668542,False,0,0
2021-04-28,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000376661347184,0.000376661347185,1.1329853226,1.13287569708,-0.000468199427937,False,0,0
2021-04-29,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00901373365655,0.00901373365655,1.14319775054,1.14308713688,0,False,0,0
2021-04-30,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00681681062638,-0.00681681062638,1.13540478796,1.13529492834,-0.00681681062638,False,0,0
2021-05-03,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00743764494814,0.00741621249375,1.14384952565,1.14371451677,0,True,0.0212742242688,2.12742242688e-05
2021-05-04,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00220562924172,-0.00220562924172,1.14132661769,1.14119190659,-0.00220562924172,False,0,0
2021-05-05,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00627064244728,0.00627064244728,1.14848346882,1.148347913,0,False,0,0
2021-05-06,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00814408360448,0.00814408360448,1.15783681421,1.15770015441,0,False,0,0
2021-05-07,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00975833959959,0.00975833959959,1.16913537904,1.16899738567,0,False,0,0
2021-05-10,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00416815586662,-0.00416815586662,1.16426224055,1.16412482236,-0.00416815586662,False,0,0
2021-05-11,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00937038793213,-0.00937038793213,1.1533526517,1.15321652118,-0.0134994865613,False,0,0
2021-05-12,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0157904542973,-0.0157904542973,1.13514068937,1.1350067084,-0.029076777833,False,0,0
2021-05-13,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00860986437107,0.00860986437107,1.14491409675,1.14477896222,-0.0207172605754,False,0,0
2021-05-14,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0139746798553,0.0139746798553,1.16091390471,1.16077688172,-0.00703209780413,False,0,0
2021-05-17,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00374757761345,0.00374757761345,1.16526451967,1.16512698318,-0.00331087352299,False,0,0
2021-05-18,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00909717175468,-0.00909717175468,1.1546639082,1.1545276229,-0.0123779256926,False,0,0
2021-05-19,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00593545639829,-0.00593545639829,1.14781045091,1.14767497453,-0.0182399134526,False,0,0
2021-05-20,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00818375970937,0.00818375970937,1.15720385584,1.15706727075,-0.0102054248121,False,0,0
2021-05-21,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00235998185923,0.00235998185923,1.15993483594,1.15979792852,-0.00786952757025,False,0,0
2021-05-24,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00608645253457,0.00608645253457,1.16699472427,1.16685698356,-0.00183097254171,False,0,0
2021-05-25,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00586999818236,-0.00586999818236,1.16014446736,1.16000753519,-0.00769022291858,False,0,0
2021-05-26,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0037760314428,0.0037760314428,1.16452520934,1.16438776011,-0.00394322999932,False,0,0
2021-05-27,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00249232966568,0.00249232966568,1.16742759007,1.16728979827,-0.00146072816274,False,0,0
2021-05-28,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00287653733426,0.00287653733426,1.17078573912,1.17064755096,0,False,0,0
2021-06-01,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00615586793111,0.00613481487029,1.1779929415,1.17782925696,0,True,0.0209242538759,2.09242538759e-05
2021-06-02,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00396983135191,0.00396983135191,1.18266937481,1.18250504047,0,False,0,0
2021-06-03,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00157881999798,0.00157881999798,1.18453659687,1.18437200308,0,False,0,0
2021-06-04,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00655473093817,0.00655473093817,1.19230091555,1.19213524289,0,False,0,0
2021-06-07,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0019914564046,-0.0019914564046,1.18992650026,1.18976115752,-0.0019914564046,False,0,0
2021-06-08,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00251662327777,-0.00251662327777,1.18693190353,1.1867669769,-0.00450306793683,False,0,0
2021-06-09,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00271071622177,-0.00271071622177,1.18371446796,1.1835499884,-0.0072015776193,False,0,0
2021-06-10,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00356471677858,0.00356471677858,1.18793407479,1.1877690089,-0.00366253242529,False,0,0
2021-06-11,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000233527568229,-0.000233527568229,1.18765665943,1.1874916321,-0.00389520469123,False,0,0
2021-06-14,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00141990663001,-0.00141990663001,1.18597029787,1.18580550485,-0.00530958049428,False,0,0
2021-06-15,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00147291081421,-0.00147291081421,1.18422346939,1.1840589191,-0.00677467076995,False,0,0
2021-06-16,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00774352078387,-0.00774352078387,1.17505341034,1.17489013425,-0.0144657317499,False,0,0
2021-06-17,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00857626729636,-0.00857626729636,1.16497583821,1.16481396242,-0.0229179370642,False,0,0
2021-06-18,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0149802414444,-0.0149802414444,1.14752421887,1.14736476802,-0.0375548622779,False,0,0
2021-06-21,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0167871401401,0.0167871401401,1.16678786875,1.16662574118,-0.0213981608738,False,0,0
2021-06-22,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00155893721761,0.00155893721761,1.16860681778,1.16844443746,-0.0198725820456,False,0,0
2021-06-23,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00326482210509,-0.00326482210509,1.16479152441,1.16462967423,-0.0230725237055,False,0,0
2021-06-24,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00805398133996,0.00805398133996,1.17417273362,1.1740095799,-0.0152043680409,False,0,0
2021-06-25,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00777634621415,0.00777634621415,1.18330350731,1.18313908485,-0.00754625625664,False,0,0
2021-06-28,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00192886880293,-0.00192886880293,1.18102107009,1.18085696478,-0.00946056932129,False,0,0
2021-06-29,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000287545213089,-0.000287545213089,1.18068147313,1.18051741501,-0.00974539419296,False,0,0
2021-06-30,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00421985389812,0.00421985389812,1.18566377645,1.18549902603,-0.00556666443451,False,0,0
2021-07-01,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00658844423627,0.00656159443799,1.19347545612,1.19327778984,0,True,0.0266740577332,2.66740577332e-05
2021-07-02,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00375899841513,0.00375899841513,1.19796172847,1.19776331916,0,False,0,0
2021-07-06,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00870513281847,-0.00870513281847,1.18753331251,1.18733663039,-0.00870513281847,False,0,0
2021-07-07,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000147379885249,0.000147379885249,1.18770833104,1.18751161992,-0.00855903589469,False,0,0
2021-07-08,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0068911775911,-0.0068911775911,1.179523622,1.17932826646,-0.0153912316494,False,0,0
2021-07-09,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0118861165948,0.0118861165948,1.1935435773,1.19334589974,-0.00368805702853,False,0,0
2021-07-12,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00430608178778,0.00430608178778,1.19868307356,1.19848454478,0,False,0,0
2021-07-13,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00475878567282,-0.00475878567282,1.19297879772,1.1927812137,-0.00475878567282,False,0,0
2021-07-14,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00118721277176,-0.00118721277176,1.19156247806,1.19136512861,-0.00594034875345,False,0,0
2021-07-15,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00102319122641,-0.00102319122641,1.19034328179,1.19014613426,-0.00695746186713,False,0,0
2021-07-16,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00904796935891,-0.00904796935891,1.17957309225,1.17937772851,-0.0159424803243,False,0,0
2021-07-19,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0169820696935,-0.0169820696935,1.15954149978,1.15934945373,-0.0326538137058,False,0,0
2021-07-20,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0109535215046,0.0109535215046,1.17224256254,1.1720484129,-0.0220579664519,False,0,0
2021-07-21,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00947647786741,0.00947647786741,1.18335129324,1.18315530375,-0.0127905204153,False,0,0
2021-07-22,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00118331262875,-0.00118331262875,1.18195101871,1.18175526113,-0.0139586978597,False,0,0
2021-07-23,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00539207265248,0.00539207265248,1.18832418447,1.18812737136,-0.00864189152025,False,0,0
2021-07-26,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0052633673794,0.0052633673794,1.19457877122,1.19438092221,-0.00342400959077,False,0,0
2021-07-27,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00180261400608,-0.00180261400608,1.1924254068,1.19222791443,-0.0052204514292,False,0,0
2021-07-28,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00200815278767,0.00200815278767,1.1948199792,1.19462209024,-0.00322278210562,False,0,0
2021-07-29,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00630961873983,0.00630961873983,1.20235883773,1.20215970017,0,False,0,0
2021-07-30,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00523894274313,-0.00523894274313,1.19605974863,1.19586165433,-0.00523894274313,False,0,0
2021-08-02,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00259461511959,-0.00261684746736,1.19295643392,1.19273226679,-0.00784208069644,True,0.0222901822071,2.22901822071e-05
2021-08-03,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00654305264097,0.00654305264097,1.20076201066,1.20053637679,-0.00135033920228,False,0,0
2021-08-04,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00794785643316,-0.00794785643316,1.19121852659,1.19099468603,-0.00928746333333,False,0,0
2021-08-05,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00472971121036,0.00472971121036,1.19685264621,1.19662774695,-0.00460167914241,False,0,0
2021-08-06,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00334890659982,0.00334890659982,1.20086079394,1.20063514151,-0.00126818313624,False,0,0
2021-08-09,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00252676973353,-0.00252676973353,1.19782649523,1.19760141297,-0.00379174846301,False,0,0
2021-08-10,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00635821660688,0.00635821660688,1.20544253554,1.20521602216,0,False,0,0
2021-08-11,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00872425838959,0.00872425838959,1.2159591277,1.21573063815,0,False,0,0
2021-08-12,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00188675788233,0.00188675788233,1.21825334817,1.21802442752,0,False,0,0
2021-08-13,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00100138306165,0.00100138306165,1.21947328643,1.21924413655,0,False,0,0
2021-08-16,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00141710661351,-0.00141710661351,1.21774516277,1.21751633762,-0.00141710661351,False,0,0
2021-08-17,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00547057364386,-0.00547057364386,1.21108339818,1.21085582483,-0.00687992787128,False,0,0
2021-08-18,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0126752002599,-0.0126752002599,1.19573267358,1.19550798477,-0.0194679236676,False,0,0
2021-08-19,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00447328080451,-0.00447328080451,1.19038382556,1.19016014185,-0.0238541189829,False,0,0
2021-08-20,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0054841915158,0.0054841915158,1.19691211844,1.196687208,-0.018500748024,False,0,0
2021-08-23,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00968012375078,0.00968012375078,1.20849837586,1.20827128826,-0.00899971380359,False,0,0
2021-08-24,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00200436394058,0.00200436394058,1.21092064643,1.21069310366,-0.00701338856484,False,0,0
2021-08-25,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.000343035004314,0.000343035004314,1.2113360346,1.21110841378,-0.0066727593983,False,0,0
2021-08-26,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00698098636311,-0.00698098636311,1.20287971426,1.20265368246,-0.013607163319,False,0,0
2021-08-27,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.0111136977463,0.0111136977463,1.21624815583,1.21601961198,-0.00264469147303,False,0,0
2021-08-30,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000850868852637,-0.000850868852637,1.21521328816,1.21498493877,-0.00349331004007,False,0,0
2021-08-31,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.000586888425082,-0.000586888425082,1.21450009355,1.21427187817,-0.00407814828192,False,0,0
2021-09-01,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00205255019832,-0.00207107623825,1.21200727114,1.21175702854,-0.00614077836417,True,0.0185641437724,1.85641437724e-05
2021-09-02,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,0.00685514170676,0.00685514170676,1.22031575273,1.22006379468,0,False,0,0
2021-09-03,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.00348540959793,-0.00348540959793,1.21606245249,1.21581137262,-0.00348540959793,False,0,0
2021-09-07,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,-0.0100391073183,-0.0100391073183,1.20385427103,1.20360571177,-0.0134895265152,False,0,0
